H3_ID,생활인구합계,FNB_Count,Parking_Count,Total_Spaces,RainPump_Count,Storage_Hub_Score,Elevation_Diff,Park_Count,Hiking_Count,Univ_Count,Delivery_HardToReach_Score,Apt_Count,Total_Households,Apt_Parking,OpenSpace_Count,Max_Building_Height,Avg_Building_Height,Building_Count,Optimal_Triangulation_Score,Is_Restricted,Is_Prohibited,Scen_1_No_Restrict,Scen_2_Only_Prohibited,Scen_3_All_Restricted
8930e1c194fffff,11.1611.111.0310.9910.9611.111.2911.7713.0114.3815.4315.8416.1116.0916.0916.115.9915.9915.6214.8813.9912.912.2411.84,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6.3222905779960845,0,0,True,True,True
8930e1c1963ffff,218.259.4216.59.31215.119.24214.879.25214.589.22216.749.36220.249.46230.169.9254.3210.97280.8812.11301.112.97309.5713.32315.213.56314.1513.52314.2313.53314.8813.57312.2513.46312.7613.47305.8413.15290.5212.5273.5711.78252.2310.88239.1110.3231.69.95,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,5.709604027744346,0,0,True,True,True
8930e1c1967ffff,97.2199.8296.4199.7395.898.9595.7199.1295.5899.2896.53100.6698.09103.17102.5108.58113.26118.93125.11123.59134.12127.28137.89129.4140.36129.41139.89128.71139.97130.52140.27134.24139.08132.04139.3127.64136.21122.47129.39119.72121.85114.04112.32109.29106.51104.77103.18101.75,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,5.878669730998629,0,0,True,True,True
8930e1c196bffff,62.1821.9761.6821.9961.2821.7861.2221.8461.1321.8961.7122.1962.7422.7165.623.9472.4326.2180.27.2385.7528.0288.2128.5289.8128.5489.4928.3789.5428.7689.729.5788.9629.0989.0828.1387.1227.82.7726.3677.9325.1171.8824.0668.1123.0766.22.44,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,6.988830680594664,0,0,True,True,True
8930e1c196fffff,156.5423.75159.9623.75156.3723.75152.6323.75148.5823.75161.23.75189.823.75234.7123.95183.4920.56243.6513.56269.75.230.845.04221.125.08222.1612.88205.7712.88189.1116.7207.2521.39205.9621.22153.3120.88163.3424.55142.7224.35151.8824.15153.2623.95152.423.75,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,5.997216075137123,0,0,True,True,True
8930e1c197bffff,14.0913.9413.8913.913.8613.9914.2314.8316.3918.1319.4319.9620.3520.2720.2620.3120.1420.1819.7218.7517.6616.2915.4614.94,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,6.846866113108304,0,0,True,True,True
8930e1c1a03ffff,1761.031792.711852.851867.221866.681825.811755.051628.891365.321037.05876.32818.35766.42819.68847.51947.851067.261093.71217.111347.991475.931578.131762.481823.29,1.0,0.0,0.0,0,8.97,10.0,0.0,0.0,0.0,20.0,2.0,1344.0,1794.0,0,0.0,0.0,0,16.946921080754855,0,0,True,True,True
8930e1c1a07ffff,1140.531118.481116.741118.961107.671114.31131.631126.541055.36996.86977.421025.071064.211104.281053.751050.341105.511264.221418.531504.881491.651492.881432.11294.36,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,12.918568328452148,0,0,True,True,True
8930e1c1a0bffff,51.451.1451.0951.50.8452.153.7258.267.3274.7879.1582.6284.1685.2785.4285.8483.6780.5576.7771.6367.6463.4258.4255.03,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,13.161066831405465,0,0,True,True,True
8930e1c1a0fffff,74.4474.0974.0173.8573.6175.577.8384.397.54108.325.284.33121.93123.55123.73124.31121.194.47111.19103.7997.9991.8884.679.71,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12.181577622491302,0,0,True,True,True
8930e1c1a13ffff,1504.791496.781530.781567.671539.641528.561547.331611.331646.541820.631742.911698.741773.131705.281652.011609.431485.61508.541606.1539.221490.511438.611452.921446.97,12.0,0.0,0.0,0,4.385,10.0,0.0,0.0,0.0,20.0,1.0,119.0,277.0,1,15.0,14.666666666666666,3,16.368108056870064,0,0,True,True,True
8930e1c1a17ffff,1250.121878.11245.571851.051224.641807.581224.821800.91212.011829.661250.521825.551314.571798.671341.451787.941294.81680.861368.851695.751395.251780.231358.981722.221260.041831.941349.361829.061334.721807.581310.621765.471237.881745.371290.891760.581402.351854.931458.981825.51393.941844.891377.261820.211220.091828.71157.681870.43,9.0,0.0,0.0,0,1.7650000000000001,5.0,0.0,0.0,0.0,10.0,1.0,302.0,353.0,0,15.0,15.0,1,14.523495719742495,0,0,True,True,True
8930e1c1a1bffff,5070.875060.655002.864982.045014.665048.215075.775082.395308.825032.984675.4498.454419.224425.874474.294520.874454.474005.613861.914006.674121.44445.844798.694983.43,3.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,360.0,0.0,0,0.0,0.0,0,13.669642501748058,0,0,True,True,True
8930e1c1a23ffff,229.89246.59253.22249.64247.41226.31216.24214.22172.51158.31144.24149.07165.6152.44143.17177.49181.6183.55186.03224.34243.59251.69257.77218.12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.824146931417113,0,0,True,True,True
8930e1c1a27ffff,4.744.634.564.534.524.594.664.855.396.256.887.47.717.777.877.967.787.77.437.136.585.965.55.18,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,12.86629861983517,0,0,True,True,True
8930e1c1a2bffff,6.66.56.516.466.486.666.87.158.9.9.669.929.899.899.9910.1110.159.979.538.958.337.857.347.05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.184060791743283,0,0,True,True,True
8930e1c1a2fffff,*18.2842.84*18.0142.01*17.9441.42*17.9141.04*17.9941.03*18.4241.41*18.8642.2916.837.9217.26*17.91*25.*17.976.8311.0327.4369.8412.9327.3270.3417.0627.6771.4124.110.8317.6328.1470.810.89*16.3926.4567.516.93*9.667.1320.086.2112.564.674.2219.5447.09,0.0,0.0,0.0,0,6.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2,0.0,0.0,0,11.90058576517798,0,0,True,True,True
8930e1c1a33ffff,25.9730.825.8230.1825.8229.7525.7929.4825.6829.4826.3429.7827.1830.37***40.0344.8641.7848.349.*7.9812.4214.05***10.9632.0838.83*27.8233.83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.275478764360432,0,0,True,True,True
8930e1c1a37ffff,40.150.2746.9247.5439.0529.1135.7533.0236.8948.642.4258.5746.4147.5943.9856.0670.8140.7431.539.7550.2444.848.4344.84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.848388648639766,0,0,True,True,True
8930e1c1a3bffff,37.7439.1537.1438.3837.0237.8536.9737.5137.0937.538.0237.8338.9138.6640.9840.23*51.5251.7355.357.0556.7661.4856.5963.8356.4464.2357.165.2657.7766.0558.0764.6856.9463.544.8650.9959.1947.7354.5544.949.3641.9645.3340.3243.05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.875224378726514,0,0,True,True,True
8930e1c1a43ffff,14.437.8314.2337.5714.1537.3514.1337.3214.1937.2814.5338.0515.2841.9616.8550.9620.7567.5626.1880.7229.8288.1530.9788.8730.4487.6130.9489.831.8691.6332.5589.8231.7883.1630.5473.3527.9659.3823.9651.0121.0446.9719.3443.4117.1641.3516.39.79,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.479704756639212,0,0,True,True,True
8930e1c1a4bffff,39.2339.38.7738.6738.6239.4843.5352.8470.0783.7291.4292.1490.893.195.93.1786.2176.0161.5752.8548.6945.0242.8741.26,0.0,1.0,19.0,0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10.626715227365574,0,0,True,True,True
8930e1c1a4fffff,258.88263.62267.41267.81256.58226.2223.89209.05141.72132.95129.3384.1875.21110.86111.1113.23131.75139.49160.32174.68227.56215.39234.63246.94,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10.519313373123282,0,0,True,True,True
8930e1c1a53ffff,3089.69190.323107.92186.123095.84186.053081.87184.353095.1178.743150.46186.923036.8223.243088.95243.43467.9201.133090.33195.22869.16163.882736.48163.282655.4170.392630.46178.642758.72167.922743.81196.212233.25180.062124.57211.672209.74228.082468.49245.52626.82248.032751.79286.212930.81314.413088.84315.95,0.0,0.0,0.0,0,2.15,10.0,0.0,0.0,0.0,20.0,1.0,581.0,430.0,0,0.0,0.0,0,13.599615650626419,0,0,True,True,True
8930e1c1a57ffff,13.92425.4113.92423.1613.92422.8413.92422.0115.11420.7312.13431.4112.13444.7515.78481.8712.27557.5615.6619.0312.08655.4412.19684.2112.27696.999.04705.939.04707.095.7710.445.66692.88.9666.778.77635.5214.17592.9514.04560.0113.94525.1117.63483.5917.48455.6,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,12.094746945476615,0,0,True,True,True
8930e1c1a5bffff,141.57140.05139.31138.98139.86142.81150.13165.91204.01257.42293.28304.59299.27304.15313.15320.17312.59300.5274.95235.38207.02189.87168.86157.47,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,10.921898344506126,0,0,True,True,True
8930e1c1a63ffff,27.0637.8326.6237.5726.5437.3526.5437.3226.6337.2827.3138.0527.9441.9629.3950.9632.7867.5636.9780.7239.6588.1540.788.8740.5987.5940.4989.840.9891.6341.4489.8241.6883.1640.8673.3539.1659.3836.6151.0134.2146.9732.2143.4130.1141.3528.9339.79,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.091438129427004,0,0,True,True,True
8930e1c1a67ffff,97.3595.8395.5995.3795.6898.09100.44105.77117.86132.95142.67146.43146.01145.62147.37149.17149.9146.98140.85131.63123.12115.83108.32104.03,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,7.747055548155305,0,0,True,True,True
8930e1c1a6bffff,2071.232092.162104.182152.22138.52150.982064.021945.751756.331547.271344.51332.51257.881260.351321.841340.791361.11407.361517.261684.331773.511878.071922.961931.05,1.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,6.734545091943741,0,0,True,True,True
8930e1c1a6fffff,14.0210.9712.8310.9712.8310.9712.8310.9712.8310.9712.8314.3312.8318.1412.9411.9813.267.6.677.496.7723.556.8324.99*32.1917.3424.037.0117.36.9721.8520.94*19.879.9912.259.9113.379.8213.589.758.639.6714.68,0.0,0.0,0.0,0,3.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1,8.0,7.25,4,8.537439334284068,0,0,True,True,True
8930e1c1a83ffff,68.118.156.1667.778.156.0667.738.156.0167.68.156.0467.398.156.0269.098.156.06*8.158.877.0213.727.1910.087.317.697.439.797.494.187.5421.887.544.247.5415.267.546.457.4912.6711.99.0711.717.9111.524.115.396.8811.3477.4410.496.8672.956.966.65,0.0,0.0,0.0,0,3.0,75.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,1,0.0,0.0,0,19.869951669599253,0,0,True,True,True
8930e1c1a8bffff,130.2122.08129.5121.82129.4121.57129.1621.58128.7821.62132.0421.77136.1522.45147.524.02170.6928.21189.4631.24200.634.12209.4335.67213.3535.37216.0935.66216.4335.51217.4535.1212.0634.97204.0833.59194.531.01181.4929.12171.4227.42160.7226.13148.0324.63139.4623.88,0.0,0.0,0.0,0,3.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1,15.0,15.0,1,19.308156211258602,0,0,True,True,True
8930e1c1a8fffff,700.31714.95745.5766.03752.62745.81690.22639.61659.91636.98681.55651.8600.55647.66667.87660.65618.82597.53557.5582.66623.44600.58660.3670.2,13.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,15.0,15.0,1,15.211377372382929,0,0,True,True,True
8930e1c1a93ffff,301.2297.84295.61297.7288.17324.32374.92395.19471.71593.67741.56905.43798.76729.44710.22628.4567.58398.3283.87260.76292.28287.32299.32280.78,0.0,0.0,0.0,0,3.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1,0.0,0.0,0,21.79399998037725,0,0,True,True,True
8930e1c1a97ffff,18.5218.4418.4318.4118.3418.8119.3920.9824.3127.28.5629.8330.3930.7730.830.9530.2229.0427.725.8324.422.8821.0819.85,0.0,0.0,0.0,0,3.0,70.0,1.0,0.0,0.0,145.0,0.0,0.0,0.0,1,0.0,0.0,0,19.650133486067087,0,0,True,True,True
8930e1c1aa3ffff,1970.591961.161967.281973.221986.111936.851891.291875.631920.21988.831991.851978.851987.931962.161985.012032.212065.362054.841992.991894.341871.131887.741873.761943.43,7.0,0.0,0.0,0,3.085,45.0,0.0,0.0,0.0,90.0,3.0,600.0,617.0,0,38.0,28.666666666666668,3,12.186881089022707,0,0,True,True,True
8930e1c1aa7ffff,910.7918.371002.241004.9986.52976.48932.5941.75967.09927.41980.881068.711163.271151.971169.861142.531129.531185.291160.491056.85989.74870.8753.31755.38,3.0,0.0,0.0,0,0.0,55.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0,43.0,24.0,5,9.850795728246212,0,0,True,True,True
8930e1c1aabffff,872.73868.11867.46865.79863.16885.11912.45988.581143.921269.991344.661403.691429.871448.261450.61457.51421.31367.821303.791216.531148.871077.33992.02934.66,8.0,0.0,0.0,1,11.77,15.0,0.0,0.0,0.0,30.0,1.0,380.0,354.0,0,25.0,25.0,1,15.74967410188391,0,0,True,True,True
8930e1c1aafffff,88.131191.2787.671181.7487.61092.4287.411095.7287.171104.4789.371187.9692.151261.999.821256.8115.521289.9*1387.17*1434.87*1412.057.441399.167.441420.3*1425.43*1490.56143.521516.95*1445.9*1339.93*1296.15*1268.14*1259.05*1320.0894.421312.46,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,29.0,27.0,2,11.31254917227139,0,0,True,True,True
8930e1c1ab3ffff,102.38101.84101.78101.58101.27103.85107.04116.01134.2148.97157.76164.71167.74169.88170.22171.166.76160.49152.98142.74134.81126.41116.4109.67,0.0,0.0,0.0,0,3.0,75.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,1,0.0,0.0,0,14.132856766454854,0,0,True,True,True
8930e1c1ab7ffff,591.26607.71635.93633.53612.07619.58611.18652.89543.82513.96456.1452.39460.43453.11409.71374.08379.22392.79456.88516.58541.58574.27597.38594.41,0.0,0.0,0.0,0,3.0,90.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1,4.0,3.0,2,11.118674643053742,0,0,True,True,True
8930e1c1abbffff,1541.631577.551608.631617.161618.591636.231669.71703.792194.372283.592368.852625.882459.132584.182611.992576.422505.42319.612128.531931.541855.251647.591544.41464.1,4.0,0.0,0.0,0,3.0,40.0,0.0,0.0,0.0,80.0,1.0,576.0,0.0,1,16.0,16.0,1,14.18993072458005,0,0,True,True,True
8930e1c1ac3ffff,4794.84722.364692.164697.564753.694832.915061.075019.645013.284538.424420.754353.484349.24347.944497.574259.114133.974055.754212.874358.034525.394703.754926.294954.32,1.0,0.0,0.0,0,5.415,15.0,0.0,0.0,0.0,30.0,3.0,1250.0,1083.0,0,60.0,43.5,2,18.4704989799158,0,0,True,True,True
8930e1c1ac7ffff,2097.57372.652127.83370.72150.2370.432130.21369.692144.75368.62123.38377.961961.46389.621984.16422.141803.26488.441631.58542.321465.64574.191357.5599.41284.98610.591249.49618.421219.91619.451179.75622.371271.85606.931305.47584.131338.09556.741435.519.491571.56490.61739.08460.011883.59423.61917.75399.12,6.0,0.0,0.0,0,9.41,20.0,0.0,0.0,0.0,40.0,2.0,1623.0,1882.0,0,0.0,0.0,0,19.444082092085463,0,0,True,True,True
8930e1c1acbffff,923.652602.73915.342591.44900.072543.6913.922513.69895.792515.6880.342512.97844.762478.2795.72431.32677.442228.49676.021859.68668.221719.606.561692.25549.351612.62547.691622.1568.981634.84623.331749.27637.731929.71688.42126.5691.342322.58750.082322.54760.322444.04810.042500.67856.652617.05881.332637.16,7.0,0.0,0.0,0,9.515,5.0,0.0,0.0,0.0,10.0,2.0,2662.0,1903.0,0,0.0,0.0,0,17.50771349878131,0,0,True,True,True
8930e1c1acfffff,3228.373267.083296.633315.53331.193310.653392.3169.552646.722204.331973.151863.581793.31743.241770.361819.941931.622022.912113.22376.92605.542740.592954.863110.7,1.0,0.0,0.0,0,3.12,0.0,0.0,0.0,0.0,0.0,2.0,737.0,624.0,0,0.0,0.0,0,15.46424425943142,0,0,True,True,True
8930e1c1ad3ffff,*420.47*415.56*410.82*410.91*411.38*414.58*427.47*457.34*537.19*595.02*650.23*678.9*673.42*679.01*675.94*668.38*665.98*639.61*590.51*554.39*522.35*497.64*469.02*454.59,0.0,0.0,0.0,0,1.25,15.0,0.0,0.0,0.0,30.0,1.0,242.0,250.0,0,0.0,0.0,0,19.205631333196134,0,0,True,True,True
8930e1c1ad7ffff,128.29127.61127.5127.28126.9130.1134.16145.33168.13186.68197.64206.32210.18212.9213.25214.25208.92201.06191.65178.82168.85158.37145.85137.41,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,18.556359617315916,0,0,True,True,True
8930e1c1adbffff,1908.5520.91843.946.491891.6717.31802.236.491813.617.31793.366.491747.5212.971781.786.491725.4112.971746.166.491756.8312.971737.736.491790.3211.781688.7814.71834.0120.031740.626.1660.4627.851847.9624.211528.5227.561822.6337.321499.3928.1883.5721.221480.1120.952078.3630.311582.6217.142252.2630.381596.8417.382078.6234.541666.0612.462031.3531.591934.7316.092337.1138.382214.6615.952497.9338.2671.528.22675.33.52899.894.552910.6742.663044.0225.062936.3345.852847.1920.112752.8640.812602.1419.952580.0944.262217.0619.772236.5945.192014.0416.262024.4837.93,14.0,0.0,0.0,0,7.405,15.0,0.0,0.0,0.0,30.0,1.0,122.0,281.0,2,60.0,60.0,1,19.004079665249947,0,0,True,True,True
8930e1c1b03ffff,113.145621.43106.35644.84106.515685.26106.515693.106.515715.28118.45657.58125.945551.56123.625365.11112.284768.82114.334098.01124.343843.76118.3578.27107.773489.93125.313547.62127.363482.96138.33596.59165.13790.48155.314176.67183.214414.47192.334735.73171.115063.71147.485099.92143.95338.14131.155396.28,7.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,10.636205082627747,0,0,True,True,True
8930e1c1b07ffff,23.253997.5523.253981.9923.253963.4723.253960.9823.253980.2323.253961.4626.543811.0137.273663.3523.423310.2720.432922.1338.82917.9236.442848.0539.952820.760.162728.5855.72754.8158.882847.4657.612900.7242.253131.1550.863403.4960.383665.6370.513813.0869.933976.1669.454035.0964.974055.3,16.0,0.0,0.0,0,15.055,0.0,0.0,0.0,0.0,0.0,1.0,2938.0,3011.0,0,21.0,17.666666666666668,3,15.536367342312559,0,0,True,True,True
8930e1c1b0bffff,6.992778.266.992779.996.992792.3511.22800.4411.22832.0611.22854.94*2791.45*2688.52*2414.45*2146.321945.221918.781871.89*1837.92*1815.63*1826.61*1885.07*2060.42*2215.22*2394.1*2506.117.112552.267.052607.626.992724.12,6.0,0.0,0.0,0,1.325,0.0,0.0,0.0,0.0,0.0,1.0,225.0,265.0,0,13.0,13.0,1,12.472441179691673,0,0,True,True,True
8930e1c1b0fffff,1892.742078.452580.321828.722040.342640.621768.172035.572688.851764.242032.92691.091732.132000.252651.181882.512040.712582.991864.91985.922442.811922.681957.782349.882189.191919.322108.012651.191853.411900.12933.631964.461760.93156.431933.851750.933061.91965.171717.533078.541820.611605.333202.531832.21603.523438.971763.461634.3341.811807.251644.653457.421933.741834.043522.11995.052021.153246.422057.192143.2770.552006.742184.622524.991976.092273.992269.422065.362354.362099.512063.432408.33,27.0,0.0,0.0,0,0.795,0.0,0.0,0.0,0.0,0.0,1.0,174.0,159.0,0,49.0,36.0,3,13.066658768777367,0,0,True,True,True
8930e1c1b13ffff,183.55182.04180.87180.71180.47182.25185.22193.58213.89236.24253.2260.33265.05264.17264.24264.79262.61262.97257.18244.29230.09212.09201.04194.76,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,9.814226504292279,0,0,True,True,True
8930e1c1b17ffff,******9.685.84*25.7312.5426.7323.0819.928.2132.7928.7934.0533.7324.7228.2916.7515.8810.06,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,7.709096654514583,0,0,True,True,True
8930e1c1b1bffff,765.15792.62803.95829.55835.99814.68786.92785.23677.81628.61569.22564.52562.36509.97496.08499.17489.03515.08593.58658.93700.65746.87747.22763.38,0.0,0.0,0.0,0,8.935,10.0,0.0,0.0,0.0,20.0,1.0,460.0,587.0,2,0.0,0.0,0,12.638642492880608,0,0,True,True,True
8930e1c1b23ffff,3659.353700.333737.833734.983707.543686.673581.713443.043094.182796.782618.342458.342391.692361.512391.22456.412622.762719.683097.093351.573545.153713.533837.33863.88,7.0,0.0,0.0,0,3.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,14.0,12.0,6,14.683642561324225,0,0,True,True,True
8930e1c1b27ffff,4259.194292.724369.564454.324493.044439.874336.554166.263675.3186.852973.12758.142732.82656.572697.042736.552810.543022.183345.443584.923852.063932.844061.664196.73,7.0,0.0,0.0,0,3.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,13.0,12.333333333333334,3,17.19824539698939,0,0,True,True,True
8930e1c1b2fffff,2203.873498.8320.262217.093501.3720.262247.863478.0420.262257.943455.7320.262258.123417.7420.262224.943339.7720.262172.883231.7120.262088.063099.4813.321792.872766.8816.911521.312321.317.191383.392155.8612.791310.752098.45.261268.332074.435.31214.311964.139.571219.961986.449.571247.242045.449.571304.762123.399.51462.052265.625.221591.492478.9613.561707.262708.5913.341809.542918.5213.231963.323067.5413.122018.63185.7716.992073.753357.2216.84,7.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,13.0,11.666666666666666,3,17.207671184188506,0,0,True,True,True
8930e1c1b33ffff,3338.012186.0353.632085.033369.512208.5650.052068.463396.492220.6141.542035.473416.652225.4941.872005.473383.242227.9545.632026.423302.332180.6841.742063.363254.342139.9450.762007.713148.971978.3556.591905.932807.611688.6697.41830.052517.141395.8198.951538.62423.361283.5797.871380.292443.051205.5102.741332.972473.841135.9491.321309.312421.381119.76100.531289.022432.131117.7793.691404.442434.521114.8971.751388.682534.681258.29103.331431.082629.171381.8677.431518.122820.851472.6986.031637.233022.411665.4769.441831.443037.881769.2373.11882.533114.231875.6651.411911.593131.181959.1546.671999.613189.632035.0438.822014.03,14.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,10.0,1,11.76460118279673,0,0,True,True,True
8930e1c1b37ffff,41.42600.41.42632.9641.42580.5441.42565.0741.42546.1741.42505.7637.182430.7135.162422.4526.72406.0722.922246.8619.132201.9219.272213.8714.562199.14.562188.9514.562234.6714.562388.4423.682164.4628.32107.9932.282214.9730.542392.3134.012521.3342.112595.4741.752581.2941.42517.93,2.0,0.0,0.0,0,2.37,5.0,0.0,0.0,0.0,10.0,1.0,417.0,474.0,0,74.0,28.5,6,13.43608239103954,0,0,True,True,True
8930e1c1b3bffff,1454.741453.261451.991467.221464.531452.971405.981352.11190.591117.681034.31966.12959.51022.68947.34983.821026.451046.651160.491237.611253.591299.171361.011395.15,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,21.0,5,13.39441753954445,0,0,True,True,True
8930e1c1b43ffff,5709.232479.345737.762541.585787.432580.025835.692562.425808.22587.975742.682516.835539.52543.915316.772430.214896.232134.514308.711791.053915.641607.673792.831630.323756.491651.983762.421587.393703.331632.53681.751620.573765.531650.784048.81685.944189.211746.784638.41956.714990.872171.855252.572307.285384.222379.235483.612475.28,0.0,1.0,172.0,1,16.939999999999998,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,7.0,7.0,1,18.109508717302226,0,0,True,True,True
8930e1c1b47ffff,67.0270.2865.9370.8781.9995.4877.289.28102.36105.498.03128.38128.7144.22142.23158.61136.54111.12100.4995.5199.2993.6587.7390.52,5.0,0.0,0.0,0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,150.0,198.0,0,15.0,12.333333333333334,3,14.875759615454342,0,0,True,True,True
8930e1c1b4bffff,1607.731601.041623.291618.081656.151627.511565.861534.341695.362039.282197.282215.142323.072693.83038.953084.142775.982402.122088.421979.711897.821780.861720.231660.34,6.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,10.5,2,14.254891542838005,0,0,True,True,True
8930e1c1b4fffff,3831.723831.463829.753889.483875.143924.343984.483953.93901.574015.784087.644100.074185.794083.994115.114236.124070.524177.764027.724076.624024.014008.23915.033920.23,7.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,29.5,2,17.817585640311844,0,0,True,True,True
8930e1c1b53ffff,144.11141.31139.32138.07138.01139.34142.28148.1164.72190.46210.01226.38234.93236.51240.26243.16238.25233.95227.16217.92200.8181.7166.95158.51,1.0,0.0,0.0,0,6.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2,0.0,0.0,0,13.783742316654871,0,0,True,True,True
8930e1c1b57ffff,467.74464.74428.73430.26437.26435.09419.75370.2359.83324.58277.38263.91256.45223.22214.51214.21253.23251.3294.06390.66455.95458.4502.68509.47,0.0,0.0,0.0,0,6.875,10.0,0.0,0.0,0.0,20.0,1.0,134.0,175.0,2,0.0,0.0,0,13.58072719579475,0,0,True,True,True
8930e1c1b5bffff,33.7530.3230.3230.3233.7533.7533.7529.2820.5218.5126.2923.4630.5327.5127.5133.9839.0743.7933.0235.3524.0823.8933.6533.37,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,12.824175307043978,0,0,True,True,True
